Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-55904,Email,Premium Shoppers,8,"Facebook, Google",83181,4626,2099,1550,1143900,133.79,4.52,Bengali,9.95,Tier 2 City Customers,30-09-2024
TI-CMP-55905,Social Media,College Students,7,"Facebook, Instagram, YouTube",40377,4804,1399,480,164640,479.4,-0.28,Hindi,16.55,Premium Shoppers,25-07-2024
TI-CMP-55906,Social Media,Youth,13,WhatsApp,35670,3825,1458,1023,603570,148.79,2.97,Hindi,17.68,Tier 2 City Customers,22-04-2025
TI-CMP-55907,Email,Youth,30,"WhatsApp, YouTube, Instagram",21521,2456,799,565,380810,311.83,1.16,Bengali,17.75,Tier 2 City Customers,18-02-2025
TI-CMP-55908,Paid Ads,College Students,22,"Email, WhatsApp",91179,6053,2056,1625,799500,143.12,2.44,Bengali,10.68,Working Women,25-12-2024
TI-CMP-55909,Social Media,Youth,12,WhatsApp,44591,2488,918,515,145230,534.37,-0.47,Bengali,8.79,College Students,19-08-2024
TI-CMP-55910,Social Media,College Students,14,Facebook,37085,4911,2326,1595,704990,44.57,8.92,English,23.82,Premium Shoppers,31-08-2024
TI-CMP-55911,Influencer,Tier 2 City Customers,20,"YouTube, Facebook",82616,11514,4563,1482,609102,140.52,1.92,Hindi,21.25,Premium Shoppers,18-03-2025
TI-CMP-55912,SEO,College Students,24,"Google, WhatsApp",73452,4274,1750,1330,484120,137.24,1.65,Hindi,10.01,Working Women,28-10-2024
TI-CMP-55913,SEO,Tier 2 City Customers,9,"Instagram, WhatsApp, Google",18354,1714,860,676,342732,132.97,2.81,Bengali,17.71,Tier 2 City Customers,14-02-2025
TI-CMP-55914,Influencer,Youth,25,"Instagram, WhatsApp, YouTube",49775,6250,3236,1589,384538,75.94,2.19,Tamil,22.25,Premium Shoppers,31-07-2024
TI-CMP-55915,Paid Ads,Tier 2 City Customers,22,"Instagram, YouTube, Google",82170,6255,3033,924,198660,230.34,-0.07,Tamil,12.43,Youth,21-11-2024
TI-CMP-55916,Influencer,Premium Shoppers,10,YouTube,43269,6002,2440,1274,470106,163.34,1.26,Hindi,22.45,Working Women,27-01-2025
TI-CMP-55917,SEO,Youth,29,Google,21611,1352,638,419,140784,230.78,0.46,Bengali,11.15,Youth,16-03-2025
TI-CMP-55918,Influencer,College Students,18,"YouTube, Instagram, WhatsApp",42319,5632,1849,814,564102,64.6,9.73,Hindi,19.6,Working Women,07-06-2025
TI-CMP-55919,Influencer,College Students,19,"YouTube, Facebook, Email",40611,993,260,93,68727,2248.4,-0.67,Bengali,3.31,Tier 2 City Customers,25-01-2025
TI-CMP-55920,Influencer,College Students,29,"YouTube, Email, Instagram",88518,9515,2109,1251,392814,114.83,1.73,English,14.55,Premium Shoppers,10-03-2025
TI-CMP-55921,Influencer,Premium Shoppers,26,"WhatsApp, Email, Google",46966,6165,3496,2040,781320,134.59,1.85,Hindi,24.91,College Students,21-08-2024
TI-CMP-55922,Email,Working Women,11,"Facebook, YouTube",25644,2533,1241,947,392058,207.34,1,Tamil,18.41,Working Women,30-05-2025
TI-CMP-55923,Social Media,Working Women,13,Google,72967,8707,3438,2424,710232,93.41,2.14,Tamil,19.97,Youth,02-11-2024
TI-CMP-55924,SEO,Tier 2 City Customers,21,"Instagram, WhatsApp, Facebook",43870,4516,1847,1443,991341,83.9,7.19,Bengali,17.79,Tier 2 City Customers,26-12-2024
TI-CMP-55925,Social Media,Working Women,15,"Email, Facebook, WhatsApp",57363,1736,422,245,137690,429.2,0.31,English,4.19,Working Women,09-12-2024
TI-CMP-55926,SEO,Tier 2 City Customers,26,Facebook,56874,6147,1256,995,308450,283.98,0.09,Tamil,14.77,Tier 2 City Customers,23-07-2024
TI-CMP-55927,Social Media,Youth,11,Email,36038,5374,2236,732,234972,121.8,1.64,English,23.15,Tier 2 City Customers,30-01-2025
TI-CMP-55928,Influencer,Youth,23,"WhatsApp, YouTube, Email",11401,1499,404,190,101840,1543.59,-0.65,Hindi,18.36,Working Women,06-10-2024
TI-CMP-55929,Email,Working Women,17,"YouTube, Google, Facebook",27276,1261,351,256,163840,603.53,0.06,Tamil,6.85,Youth,04-03-2025
TI-CMP-55930,SEO,Working Women,13,"Email, WhatsApp, Facebook",54911,7953,3929,2631,1428633,99.38,4.46,English,26.43,College Students,05-10-2024
TI-CMP-55931,SEO,Tier 2 City Customers,8,WhatsApp,86262,9820,2266,1024,441344,142.62,2.02,Bengali,15.2,College Students,21-02-2025
TI-CMP-55932,SEO,Tier 2 City Customers,23,"YouTube, Email, Instagram",19155,2315,854,257,102800,236.89,0.69,Tamil,17.89,Youth,29-12-2024
TI-CMP-55933,Influencer,College Students,7,"Instagram, Facebook",70274,2728,717,260,131040,1035.25,-0.51,Tamil,5.27,Youth,02-01-2025
TI-CMP-55934,Email,Working Women,27,"Google, Email, Facebook",48476,5868,2299,1808,1207744,94.7,6.05,English,20.58,Youth,21-10-2024
TI-CMP-55935,SEO,Tier 2 City Customers,8,"YouTube, WhatsApp, Google",71874,9364,3460,1749,517704,53.18,4.57,Hindi,20.28,College Students,22-04-2025
TI-CMP-55936,Paid Ads,Youth,12,"Facebook, WhatsApp",25322,2346,1341,506,167486,330.37,0,Bengali,16.56,Premium Shoppers,01-10-2024
TI-CMP-55937,Influencer,Tier 2 City Customers,9,"WhatsApp, Email, Facebook",67124,4957,2466,842,383952,74.62,5.11,English,12.31,Premium Shoppers,25-05-2025
TI-CMP-55938,Email,Working Women,7,"WhatsApp, Email",69037,4214,969,445,264330,128.16,3.63,Bengali,8.15,Tier 2 City Customers,12-05-2025
TI-CMP-55939,Paid Ads,Working Women,30,Facebook,44045,1967,677,312,248664,660.18,0.21,English,6.71,Youth,21-03-2025
TI-CMP-55940,Email,Tier 2 City Customers,9,"Facebook, Email, Instagram",34959,1224,416,205,99015,1444.3,-0.67,English,5.28,College Students,01-11-2024
TI-CMP-55941,SEO,Tier 2 City Customers,13,"Google, Facebook, WhatsApp",65502,4431,1374,430,133730,497.41,-0.37,Bengali,9.52,Youth,23-11-2024
TI-CMP-55942,Paid Ads,College Students,25,"Facebook, Email, Instagram",51121,7236,2407,1341,379503,145.62,0.94,Tamil,21.49,College Students,04-03-2025
TI-CMP-55943,Email,Working Women,30,"Facebook, Instagram, Email",22653,3052,805,361,129599,740.52,-0.52,Tamil,18.62,College Students,26-09-2024
TI-CMP-55944,Social Media,College Students,25,"YouTube, Google",87958,8059,2383,987,402696,149.71,1.73,English,12.99,Working Women,18-12-2024
TI-CMP-55945,Social Media,Working Women,24,"Instagram, YouTube, WhatsApp",63127,6184,3016,2398,748176,115.34,1.71,English,18.37,Youth,20-12-2024
TI-CMP-55946,Influencer,College Students,17,"Google, Facebook",75640,6078,2789,1927,508728,117.82,1.24,English,14.27,Youth,15-12-2024
TI-CMP-55947,Paid Ads,Tier 2 City Customers,12,"WhatsApp, Email, Facebook",80106,8130,1860,716,235564,173.37,0.9,Tamil,13.36,Tier 2 City Customers,01-05-2025
TI-CMP-55948,Influencer,Working Women,17,"YouTube, Facebook",45202,3642,1507,670,142040,289.21,-0.27,Tamil,12.87,College Students,03-04-2025
TI-CMP-55949,Influencer,Tier 2 City Customers,8,YouTube,99380,14347,6231,3312,1275120,77.62,3.96,English,24.04,Premium Shoppers,12-04-2025
TI-CMP-55950,SEO,Working Women,24,Google,16029,2392,1385,447,182823,528.01,-0.23,Tamil,26.35,Youth,11-10-2024
TI-CMP-55951,Social Media,Premium Shoppers,7,Instagram,55303,4287,1291,465,332010,241.2,1.96,Hindi,10.93,Tier 2 City Customers,08-09-2024
TI-CMP-55952,Influencer,Tier 2 City Customers,16,"Instagram, Email",89343,13361,3407,1924,1185184,149.43,3.12,Tamil,20.92,Youth,10-08-2024
TI-CMP-55953,Email,College Students,12,"WhatsApp, YouTube, Facebook",64239,6365,1523,700,425600,353.74,0.72,Hindi,13.37,Youth,12-02-2025
TI-CMP-55954,SEO,Tier 2 City Customers,24,Email,77718,4432,926,706,235098,254.05,0.31,English,7.8,Premium Shoppers,20-09-2024
TI-CMP-55955,Social Media,Premium Shoppers,11,"Google, YouTube",54631,6612,1973,621,440910,83.19,7.53,English,16.85,Tier 2 City Customers,11-04-2025
TI-CMP-55956,Influencer,Premium Shoppers,20,"Instagram, YouTube, Facebook",97266,4618,1844,836,510796,128.98,3.74,Tamil,7.5,Tier 2 City Customers,23-12-2024
TI-CMP-55957,Social Media,College Students,8,YouTube,48623,4620,2084,881,494241,122.59,3.58,Tamil,15.6,Premium Shoppers,04-04-2025
TI-CMP-55958,Paid Ads,Tier 2 City Customers,30,"Instagram, Facebook, Google",32984,3819,1982,1392,992496,109.45,5.51,Tamil,21.81,College Students,22-09-2024
TI-CMP-55959,Influencer,Premium Shoppers,24,"WhatsApp, YouTube",27261,1607,680,388,142396,129.08,1.84,Tamil,9.81,College Students,09-05-2025
TI-CMP-55960,SEO,Working Women,8,"YouTube, Facebook",95800,7167,3327,2375,916750,112.09,2.44,Hindi,13.43,College Students,02-12-2024
TI-CMP-55961,Influencer,Youth,7,"Google, Email",13830,1474,423,271,142004,1021.54,-0.49,Hindi,15.68,Tier 2 City Customers,07-09-2024
TI-CMP-55962,Email,Premium Shoppers,21,"WhatsApp, Email",46008,2005,556,242,91476,450.33,-0.16,Bengali,6.09,Premium Shoppers,13-11-2024
TI-CMP-55963,Influencer,Premium Shoppers,6,WhatsApp,17417,860,365,216,152496,820.9,-0.14,Hindi,8.27,Tier 2 City Customers,07-10-2024
TI-CMP-55964,Influencer,Working Women,17,Google,25833,3823,1763,649,134343,299.44,-0.31,Bengali,24.14,Working Women,02-12-2024
TI-CMP-55965,Email,Premium Shoppers,29,WhatsApp,74606,10738,4539,1467,517851,55.06,5.41,English,22.44,Premium Shoppers,28-10-2024
TI-CMP-55966,Paid Ads,Tier 2 City Customers,7,"Facebook, WhatsApp",48334,4173,1078,589,420546,414.29,0.72,English,12.08,College Students,31-01-2025
TI-CMP-55967,Influencer,Premium Shoppers,12,Google,51163,7436,3604,1411,527714,43.81,7.54,Bengali,24.34,Tier 2 City Customers,02-08-2024
TI-CMP-55968,SEO,Youth,12,YouTube,11660,1401,506,207,83628,1051.08,-0.62,Bengali,18.13,Tier 2 City Customers,08-10-2024
TI-CMP-55969,Influencer,Working Women,5,"Google, Facebook, WhatsApp",62783,6010,2954,940,270720,296.47,-0.03,Hindi,15.77,Premium Shoppers,02-09-2024
TI-CMP-55970,SEO,Tier 2 City Customers,20,"Email, Instagram, WhatsApp",54240,6381,3307,1995,798000,141.93,1.82,Hindi,21.54,College Students,17-09-2024
TI-CMP-55971,SEO,Tier 2 City Customers,8,Instagram,54277,5710,1674,681,359568,143.83,2.67,Tamil,14.86,Premium Shoppers,05-02-2025
TI-CMP-55972,SEO,Youth,5,Email,66645,3188,1895,828,284832,65.58,4.25,Hindi,8.87,Premium Shoppers,18-05-2025
TI-CMP-55973,Email,Youth,22,Email,19451,980,459,280,91560,684.43,-0.52,English,8.84,Working Women,22-08-2024
TI-CMP-55974,Paid Ads,Youth,28,"Facebook, Email, YouTube",15017,508,190,144,29088,941.51,-0.79,Hindi,5.61,Premium Shoppers,04-10-2024
TI-CMP-55975,Influencer,Working Women,10,"WhatsApp, Instagram",50948,7155,4232,3053,1492917,41.24,10.86,Tamil,28.34,Tier 2 City Customers,16-10-2024
TI-CMP-55976,Email,Youth,20,Facebook,58294,1315,729,432,231984,136.09,2.95,Hindi,4.25,Tier 2 City Customers,25-01-2025
TI-CMP-55977,SEO,Working Women,5,Email,63170,3506,1709,999,408591,210.1,0.95,English,9.84,Working Women,04-03-2025
TI-CMP-55978,Social Media,Youth,26,YouTube,27794,2244,641,406,103124,299.57,-0.15,Hindi,11.84,Premium Shoppers,02-11-2024
TI-CMP-55979,Paid Ads,College Students,17,"Facebook, Email, Google",90171,11070,6158,2637,875484,75.37,3.4,Hindi,22.03,Premium Shoppers,02-05-2025
TI-CMP-55980,Paid Ads,Working Women,10,"YouTube, WhatsApp, Instagram",13778,1322,415,277,130744,449.53,0.05,Bengali,14.62,College Students,08-10-2024
TI-CMP-55981,Email,Tier 2 City Customers,18,Facebook,93340,10058,2412,1329,738924,152.33,2.65,Tamil,14.78,Working Women,05-01-2025
TI-CMP-55982,Social Media,College Students,17,"Email, Instagram",82850,4409,2344,830,493850,277.93,1.14,Tamil,9.15,Youth,04-06-2025
TI-CMP-55983,SEO,Youth,11,"YouTube, Facebook, Email",71502,4520,2570,1808,674384,48.5,6.69,English,12.44,Tier 2 City Customers,06-03-2025
TI-CMP-55984,Social Media,Youth,13,Instagram,18133,2359,919,659,478434,314.51,1.31,Bengali,21.71,Working Women,19-05-2025
TI-CMP-55985,Influencer,Premium Shoppers,10,"Facebook, Google, WhatsApp",48754,2626,1283,714,531216,70.29,9.59,Bengali,9.48,Youth,08-12-2024
TI-CMP-55986,Social Media,Tier 2 City Customers,14,"Email, Instagram, YouTube",41259,3285,1096,514,385500,535.35,0.4,Hindi,11.86,College Students,12-04-2025
TI-CMP-55987,Paid Ads,College Students,24,"YouTube, Instagram, Facebook",25485,1951,396,180,124020,284.79,1.42,Hindi,9.92,Youth,25-12-2024
TI-CMP-55988,SEO,Tier 2 City Customers,27,"WhatsApp, Google",74239,5021,2286,992,646784,174.88,2.73,English,11.18,Youth,14-04-2025
TI-CMP-55989,Paid Ads,Premium Shoppers,10,"Email, Google",83175,12336,4188,1577,1102323,142.12,3.92,English,21.76,Working Women,08-09-2024
TI-CMP-55990,SEO,Tier 2 City Customers,20,"Email, Instagram, Google",14283,753,329,124,48236,2087.65,-0.81,English,8.44,Tier 2 City Customers,31-07-2024
TI-CMP-55991,SEO,Premium Shoppers,24,"Email, Instagram",29273,2204,1186,806,639964,116.98,5.79,Bengali,14.33,Youth,03-01-2025
TI-CMP-55992,Social Media,Tier 2 City Customers,6,"Facebook, WhatsApp",66294,8932,4170,1848,1206744,63.78,9.24,Tamil,22.55,Premium Shoppers,18-09-2024
TI-CMP-55993,Email,Youth,21,"Google, WhatsApp, Instagram",63211,3745,1845,968,552728,241.25,1.37,Bengali,10.37,Tier 2 City Customers,24-05-2025
TI-CMP-55994,Social Media,Premium Shoppers,24,"Instagram, Facebook",48850,2606,1242,507,241332,587.97,-0.19,Bengali,8.92,Youth,20-01-2025
TI-CMP-55995,Paid Ads,Premium Shoppers,25,WhatsApp,55261,4755,1742,1069,413703,239.42,0.62,English,13.69,College Students,07-01-2025
TI-CMP-55996,SEO,Premium Shoppers,24,"Facebook, Google",74526,2186,1292,473,162712,522.88,-0.34,Hindi,5.3,Working Women,01-12-2024
TI-CMP-55997,Influencer,Tier 2 City Customers,23,"YouTube, Facebook",56617,7741,3446,2133,729486,32.08,9.66,Bengali,23.53,Tier 2 City Customers,07-03-2025
TI-CMP-55998,Email,College Students,13,"Email, Facebook, Google",11551,1245,699,249,59511,518.69,-0.54,Hindi,18.99,Premium Shoppers,14-11-2024
TI-CMP-55999,Social Media,Youth,23,"Facebook, Email, WhatsApp",53326,6054,2322,1684,1103020,159.25,3.11,Tamil,18.87,Tier 2 City Customers,16-02-2025
TI-CMP-56000,Influencer,Working Women,17,"WhatsApp, YouTube, Instagram",57246,7055,1432,553,348943,446.25,0.41,Hindi,15.79,Premium Shoppers,20-04-2025
TI-CMP-56001,Paid Ads,Working Women,13,"Instagram, Google",98298,7089,4022,2076,1270512,28.69,20.33,Tamil,13.42,College Students,14-08-2024
TI-CMP-56002,Email,Tier 2 City Customers,12,"WhatsApp, Google",86491,2069,578,279,66681,574.36,-0.58,Hindi,3.38,Youth,27-10-2024
TI-CMP-56003,Email,Working Women,13,"Google, WhatsApp, YouTube",73135,9335,4208,2071,1613309,100.29,6.77,English,21.35,Working Women,22-10-2024
TI-CMP-56004,Influencer,Youth,14,WhatsApp,13665,1523,630,308,155540,659.62,-0.23,Hindi,18.01,Premium Shoppers,28-09-2024
TI-CMP-56005,SEO,College Students,14,WhatsApp,23418,808,427,128,96128,1492.27,-0.5,English,5.82,Premium Shoppers,08-12-2024
TI-CMP-56006,Influencer,Tier 2 City Customers,15,"YouTube, Facebook",10616,798,322,204,55488,587.88,-0.54,English,12.47,Premium Shoppers,30-11-2024
TI-CMP-56007,Influencer,College Students,6,"WhatsApp, YouTube",79061,10707,6132,3564,1222452,62.68,4.47,Bengali,25.81,College Students,20-01-2025
TI-CMP-56008,Influencer,Youth,23,YouTube,13193,723,357,273,124215,311.56,0.46,Bengali,10.26,College Students,19-05-2025
TI-CMP-56009,Influencer,College Students,17,Google,60485,2155,1040,442,173264,371.79,0.05,Bengali,6.01,College Students,08-12-2024
TI-CMP-56010,Paid Ads,Tier 2 City Customers,28,"YouTube, Google",36718,1233,590,429,257829,637.95,-0.06,Hindi,6.13,Youth,12-04-2025
TI-CMP-56011,Email,Tier 2 City Customers,28,"Google, Facebook, Instagram",98007,14646,3328,1501,785023,165.54,2.16,Bengali,19.87,Tier 2 City Customers,13-08-2024
TI-CMP-56012,Paid Ads,Youth,11,Instagram,37066,2111,663,260,183040,952.59,-0.26,English,8.19,College Students,29-09-2024
TI-CMP-56013,Influencer,Working Women,6,WhatsApp,73862,10368,4523,1626,1253646,41.28,17.68,Tamil,22.36,College Students,04-07-2024
TI-CMP-56014,Email,Working Women,27,"WhatsApp, Facebook",88903,11151,5054,2348,1852572,41.99,17.79,Bengali,20.87,Premium Shoppers,13-03-2025
TI-CMP-56015,Paid Ads,College Students,14,WhatsApp,43242,2556,672,385,96635,388.55,-0.35,Hindi,8.36,Working Women,24-12-2024
TI-CMP-56016,Paid Ads,College Students,20,"YouTube, Facebook",87298,3191,1314,765,190485,162.54,0.53,Tamil,6.04,College Students,15-10-2024
TI-CMP-56017,Influencer,Premium Shoppers,12,"Facebook, WhatsApp, YouTube",68685,5012,1880,738,191142,317.08,-0.18,Hindi,11.11,Working Women,05-08-2024
TI-CMP-56018,SEO,Youth,28,"Facebook, WhatsApp, Google",12531,931,407,181,54119,1173.26,-0.75,Hindi,12.12,Tier 2 City Customers,11-09-2024
TI-CMP-56019,Email,Premium Shoppers,14,"Email, WhatsApp, Google",61839,5374,2610,1817,1037507,48.89,10.68,Hindi,15.85,Working Women,07-11-2024
TI-CMP-56020,Paid Ads,Tier 2 City Customers,23,"Facebook, Email",95152,7014,3789,2848,1506592,68.4,6.73,Hindi,14.35,Tier 2 City Customers,26-08-2024
TI-CMP-56021,Social Media,College Students,25,"Facebook, WhatsApp",48597,2538,1227,727,209376,272.1,0.06,English,9.24,Working Women,24-05-2025
TI-CMP-56022,Email,Tier 2 City Customers,6,"Facebook, Instagram",29558,2902,1050,401,94235,257.82,-0.09,Hindi,14.73,Youth,19-12-2024
TI-CMP-56023,SEO,Working Women,29,"Google, Facebook, Email",87471,4411,947,297,204039,960.11,-0.28,Bengali,6.46,Youth,28-08-2024
TI-CMP-56024,Paid Ads,Premium Shoppers,29,Facebook,25670,2974,965,459,115209,563.41,-0.55,Bengali,17.13,Premium Shoppers,22-07-2024
TI-CMP-56025,Social Media,Tier 2 City Customers,13,"Google, WhatsApp",36599,2979,1048,395,129560,501.06,-0.35,Hindi,12.08,Tier 2 City Customers,03-11-2024
TI-CMP-56026,SEO,College Students,6,Instagram,71308,9317,4174,2504,653544,29.57,7.83,Hindi,22.43,Tier 2 City Customers,13-12-2024
TI-CMP-56027,Social Media,Premium Shoppers,30,"YouTube, Email",99900,7095,4111,1873,722978,27.95,12.81,English,13.09,College Students,19-09-2024
TI-CMP-56028,Social Media,Premium Shoppers,17,"YouTube, Facebook, Google",51336,4334,1831,1319,411528,167.13,0.87,Hindi,14.58,Tier 2 City Customers,18-11-2024
TI-CMP-56029,Email,Youth,24,"YouTube, Instagram, Facebook",32161,3300,1855,681,372507,407.76,0.34,Bengali,18.15,College Students,18-07-2024
TI-CMP-56030,Email,Premium Shoppers,27,"Email, WhatsApp",56349,2997,1580,750,160500,150.78,0.42,Bengali,9.45,College Students,07-01-2025
TI-CMP-56031,SEO,Premium Shoppers,8,Instagram,65309,1770,525,233,120228,944.73,-0.45,Bengali,3.87,Working Women,07-10-2024
TI-CMP-56032,Paid Ads,Premium Shoppers,20,Instagram,44920,3856,840,358,279598,459.85,0.7,Tamil,11.25,Working Women,27-02-2025
TI-CMP-56033,Influencer,Working Women,13,"WhatsApp, Instagram",61814,4287,2333,1660,504640,36.3,7.37,Hindi,13.4,Premium Shoppers,15-07-2024
TI-CMP-56034,Email,College Students,28,WhatsApp,11812,889,198,84,39480,3200.33,-0.85,Hindi,9.91,Youth,02-01-2025
TI-CMP-56035,Paid Ads,Working Women,22,"Instagram, Email",71646,10320,4852,2526,1058394,59.14,6.09,Hindi,24.7,College Students,25-03-2025
TI-CMP-56036,Influencer,Youth,13,"Email, WhatsApp",66323,8613,4834,3002,1510006,79.59,5.32,Tamil,24.8,Premium Shoppers,23-08-2024
TI-CMP-56037,Social Media,Tier 2 City Customers,18,"YouTube, Facebook",36556,2296,884,310,78430,719.28,-0.65,Bengali,9.55,Working Women,18-03-2025
TI-CMP-56038,Email,Working Women,18,"Instagram, WhatsApp",95132,3632,2145,1042,825264,102.23,6.75,Bengali,7.17,Premium Shoppers,04-07-2024
TI-CMP-56039,Social Media,Premium Shoppers,12,"YouTube, Email, WhatsApp",28069,3766,2119,1553,677108,189.89,1.3,Bengali,26.5,Youth,04-05-2025
TI-CMP-56040,Email,College Students,8,"Instagram, Email, YouTube",18031,837,368,127,44450,2351.46,-0.85,English,7.39,Premium Shoppers,09-10-2024
TI-CMP-56041,Influencer,College Students,18,"Facebook, Email, Google",92094,6316,2945,2035,964590,45.18,9.49,English,12.27,Working Women,15-04-2025
TI-CMP-56042,Paid Ads,Working Women,26,YouTube,57785,8244,2881,1569,1220682,34.76,21.38,Tamil,21.97,Youth,04-02-2025
TI-CMP-56043,Social Media,Working Women,13,"WhatsApp, Google",46471,3126,865,640,260480,322.67,0.26,Bengali,9.97,Premium Shoppers,27-02-2025
TI-CMP-56044,Social Media,Tier 2 City Customers,15,"Facebook, YouTube",57322,2073,608,202,71912,629.48,-0.43,Hindi,5.03,Tier 2 City Customers,25-03-2025
TI-CMP-56045,Social Media,Premium Shoppers,14,"Email, WhatsApp, Google",91090,5616,2094,1528,1207120,81.7,8.67,Hindi,10.14,Youth,15-05-2025
TI-CMP-56046,Influencer,Youth,18,"YouTube, WhatsApp, Google",79506,3559,1485,1098,815814,94.62,6.85,Bengali,7.73,Premium Shoppers,30-09-2024
TI-CMP-56047,Influencer,Tier 2 City Customers,21,"Facebook, Google",43952,4458,1615,846,424692,186.86,1.69,English,15.74,Youth,08-12-2024
TI-CMP-56048,Paid Ads,College Students,8,Instagram,98020,5098,2673,1031,217541,73.14,1.88,Bengali,8.98,Tier 2 City Customers,11-06-2025
TI-CMP-56049,Email,College Students,26,"Google, Instagram",81882,5150,2584,1051,269056,167.2,0.53,Hindi,10.73,Tier 2 City Customers,23-03-2025
TI-CMP-56050,Influencer,Premium Shoppers,30,"Facebook, YouTube",64366,4409,2191,1354,1023624,127.61,4.92,English,12.36,Working Women,23-02-2025
TI-CMP-56051,Social Media,Premium Shoppers,20,"YouTube, Google, Facebook",56478,4112,1607,1092,265356,225.34,0.08,Tamil,12.06,Working Women,05-01-2025
TI-CMP-56052,Social Media,Premium Shoppers,29,"Facebook, Google, YouTube",94903,12104,3228,2002,800800,100.2,2.99,Tamil,18.26,Tier 2 City Customers,26-09-2024
TI-CMP-56053,SEO,Tier 2 City Customers,21,"Google, YouTube",89987,4479,1857,966,706146,223.74,2.27,Tamil,8.11,Tier 2 City Customers,09-08-2024
TI-CMP-56054,Paid Ads,College Students,24,Facebook,73237,10520,5522,2416,572592,86.21,1.75,Bengali,25.2,Working Women,27-05-2025
TI-CMP-56055,Email,Premium Shoppers,30,"WhatsApp, Google",51616,1925,515,375,133875,176.62,1.02,Bengali,5.45,Working Women,13-07-2024
TI-CMP-56056,SEO,Youth,20,"Google, Facebook",78860,10694,4838,2068,1021592,24.54,19.13,English,22.32,Tier 2 City Customers,19-05-2025
TI-CMP-56057,Email,Youth,14,"Facebook, Google, WhatsApp",94244,13288,6711,4777,1977678,60.44,5.85,Hindi,26.29,Premium Shoppers,06-08-2024
TI-CMP-56058,Social Media,Premium Shoppers,26,"Google, YouTube",31241,685,396,233,171255,281.16,1.61,English,4.21,College Students,19-03-2025
TI-CMP-56059,Influencer,Working Women,21,"WhatsApp, Instagram, YouTube",82423,10448,3797,1958,1108228,34.28,15.51,Hindi,19.66,Premium Shoppers,05-05-2025
TI-CMP-56060,Email,Youth,13,"Facebook, Email",33391,2687,903,495,376695,277.43,1.74,Tamil,12.23,College Students,29-11-2024
TI-CMP-56061,Social Media,Premium Shoppers,13,"Instagram, WhatsApp, YouTube",76070,8672,2268,848,340896,336.38,0.2,English,15.5,Working Women,05-09-2024
TI-CMP-56062,Email,Youth,20,"Google, Email",68202,2616,816,484,250712,453.87,0.14,Tamil,5.74,Premium Shoppers,26-07-2024
TI-CMP-56063,Email,Youth,13,"YouTube, Email",41526,5618,1449,645,189630,391.62,-0.25,English,18.57,Youth,21-09-2024
TI-CMP-56064,Influencer,Tier 2 City Customers,29,"Instagram, WhatsApp, Email",23799,3475,1337,970,693550,212.03,2.37,Tamil,24.3,Working Women,16-10-2024
TI-CMP-56065,Influencer,Tier 2 City Customers,21,"Instagram, WhatsApp, Email",18151,2413,1298,781,402996,219.14,1.35,Tamil,24.75,Premium Shoppers,03-03-2025
TI-CMP-56066,Email,Premium Shoppers,23,WhatsApp,38099,5017,2731,1006,226350,178.33,0.26,Tamil,22.98,Premium Shoppers,19-10-2024
TI-CMP-56067,Influencer,Youth,6,"Facebook, Instagram",49290,6326,1905,978,367728,156.4,1.4,English,18.68,College Students,19-03-2025
TI-CMP-56068,Paid Ads,Tier 2 City Customers,15,"YouTube, WhatsApp",91268,10848,5163,3623,2485378,55.51,11.36,Hindi,21.51,Working Women,31-03-2025
TI-CMP-56069,SEO,College Students,16,YouTube,48994,6410,1485,864,370656,96.99,3.42,Tamil,17.88,Working Women,07-10-2024
TI-CMP-56070,Email,College Students,12,Facebook,59322,8363,3904,3110,917450,20.62,13.31,Bengali,25.92,Tier 2 City Customers,26-01-2025
TI-CMP-56071,Email,Tier 2 City Customers,18,"YouTube, Email",85678,4830,2337,946,313126,311.77,0.06,Tamil,9.47,College Students,14-09-2024
TI-CMP-56072,SEO,Premium Shoppers,27,"YouTube, Email",64480,6940,1911,1012,412896,221.67,0.84,Bengali,15.3,Youth,31-05-2025
TI-CMP-56073,Social Media,Youth,26,Facebook,70035,5531,2272,1359,1021968,82.32,8.14,English,13.08,Premium Shoppers,14-05-2025
TI-CMP-56074,Influencer,Youth,7,"Facebook, WhatsApp, Email",68430,5576,2839,1587,1098204,54.68,11.65,Hindi,14.62,College Students,13-05-2025
TI-CMP-56075,Paid Ads,College Students,15,"Facebook, Email",61401,9160,4268,2210,1016600,112.66,3.08,Hindi,25.47,Working Women,15-08-2024
TI-CMP-56076,Paid Ads,Working Women,19,"Google, Email",24416,1093,356,246,71094,542.29,-0.47,Tamil,6.94,Tier 2 City Customers,12-02-2025
TI-CMP-56077,SEO,College Students,10,Google,83317,4372,1897,862,237912,282.31,-0.02,Hindi,8.56,Working Women,12-10-2024
TI-CMP-56078,Social Media,Youth,6,"Instagram, Google, WhatsApp",53994,5140,3062,1473,652539,156.95,1.82,Tamil,17.92,Youth,14-01-2025
TI-CMP-56079,Social Media,Premium Shoppers,30,Instagram,32369,3932,1779,1235,895375,190.55,2.8,Bengali,21.46,Tier 2 City Customers,14-03-2025
