Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
PU-CMP-39930,Social Media,Working Women,19,"Instagram, Facebook, Email",32354,788,428,224,59360,1070.62,-0.75,Hindi,4.45,Working Women,11-05-2025
PU-CMP-39931,Email,Working Women,21,"Email, WhatsApp",86802,13000,7052,4503,1157271,24.53,9.48,Hindi,28.29,Tier 2 City Customers,13-08-2024
PU-CMP-39932,SEO,Tier 2 City Customers,14,"Instagram, Facebook, YouTube",46126,4084,1212,402,189744,172.37,1.74,English,12.35,College Students,27-08-2024
PU-CMP-39933,Paid Ads,Youth,27,"Google, WhatsApp",42351,5317,2141,1103,356269,256.87,0.26,Bengali,20.21,Working Women,21-04-2025
PU-CMP-39934,SEO,College Students,18,"Instagram, YouTube, WhatsApp",75641,3619,873,481,147186,206.95,0.48,Hindi,6.57,Youth,16-08-2024
PU-CMP-39935,Paid Ads,College Students,22,"Instagram, WhatsApp",65974,9359,1897,1206,413658,47.93,6.16,Tamil,18.89,Working Women,12-01-2025
PU-CMP-39936,Email,Premium Shoppers,14,"Instagram, Facebook",65997,2661,1424,779,286672,195.16,0.89,Tamil,7.37,Tier 2 City Customers,25-10-2024
PU-CMP-39937,SEO,Premium Shoppers,8,"Instagram, WhatsApp, Email",85839,4256,1495,710,276190,133.48,1.91,Tamil,7.53,Youth,28-08-2024
PU-CMP-39938,SEO,Youth,8,"Email, Facebook, Google",41442,2780,1114,462,307230,139.98,3.75,Hindi,10.51,Premium Shoppers,03-11-2024
PU-CMP-39939,Social Media,College Students,11,"Google, Facebook",96519,6043,2784,1984,896768,144.25,2.13,Bengali,11.2,Youth,14-07-2024
PU-CMP-39940,Social Media,Premium Shoppers,28,"WhatsApp, YouTube, Email",45503,4707,1207,727,300978,162.6,1.55,Bengali,14.59,Tier 2 City Customers,23-11-2024
PU-CMP-39941,Influencer,College Students,27,"Email, Google, Facebook",83864,6875,1795,622,307890,148.31,2.34,English,11.08,College Students,16-01-2025
PU-CMP-39942,SEO,College Students,19,"Google, Instagram",12143,1153,446,302,64024,639.42,-0.67,Tamil,15.66,Working Women,16-04-2025
PU-CMP-39943,Paid Ads,Working Women,26,Google,59729,1530,904,589,365769,412.93,0.5,Hindi,5.06,Tier 2 City Customers,31-12-2024
PU-CMP-39944,Social Media,Youth,20,"Instagram, Google, Email",78918,6737,1720,1337,835625,210.53,1.97,Tamil,12.41,Youth,15-08-2024
PU-CMP-39945,Email,Youth,24,Instagram,77223,11041,5970,4092,2884860,57.6,11.24,Tamil,27.33,College Students,09-10-2024
PU-CMP-39946,Paid Ads,Working Women,16,"Facebook, Email",68868,5242,1824,807,597987,88.66,7.36,English,11.43,Working Women,02-10-2024
PU-CMP-39947,Paid Ads,Tier 2 City Customers,25,"WhatsApp, Facebook",87733,9675,2214,1476,433944,137.17,1.14,Bengali,15.23,College Students,15-02-2025
PU-CMP-39948,Email,Premium Shoppers,11,"WhatsApp, Email",63551,4798,1849,1011,707700,227.18,2.08,Hindi,12.05,Working Women,10-01-2025
PU-CMP-39949,Influencer,Tier 2 City Customers,24,"YouTube, WhatsApp",74838,10404,5047,3246,1015998,22.71,12.78,English,24.98,Premium Shoppers,10-11-2024
PU-CMP-39950,Paid Ads,Working Women,19,Facebook,40906,3643,1507,1183,455455,105.28,2.66,Hindi,15.48,Premium Shoppers,29-04-2025
PU-CMP-39951,SEO,College Students,8,"Instagram, YouTube, Email",34896,4473,2149,1667,1223578,79.02,8.29,English,23.75,Working Women,19-12-2024
PU-CMP-39952,Paid Ads,Tier 2 City Customers,15,"Email, Facebook",53598,5765,2422,1452,580800,156.78,1.55,English,17.98,Youth,13-12-2024
PU-CMP-39953,Social Media,Premium Shoppers,6,"Email, Facebook, Google",88041,7934,2483,1062,786942,75.21,8.85,Bengali,13.04,Youth,06-05-2025
PU-CMP-39954,Email,College Students,11,Instagram,90592,12967,7494,3231,2197080,25.25,25.93,English,26.15,Premium Shoppers,06-04-2025
PU-CMP-39955,Email,Youth,26,"Facebook, YouTube",23649,998,374,226,115486,273.2,0.87,Hindi,6.76,Youth,01-04-2025
PU-CMP-39956,Email,Premium Shoppers,6,"Google, Email, YouTube",95888,5295,2114,822,500598,325.16,0.87,Tamil,8.58,College Students,10-03-2025
PU-CMP-39957,SEO,Premium Shoppers,16,"Facebook, WhatsApp, Instagram",68834,7884,2468,921,411687,228.52,0.96,English,16.38,College Students,22-08-2024
PU-CMP-39958,Social Media,College Students,7,"Email, WhatsApp, Google",96643,3588,1536,1026,485298,64.97,6.28,Bengali,6.36,Premium Shoppers,06-01-2025
PU-CMP-39959,SEO,College Students,28,"Instagram, Facebook",72795,6551,3740,2078,839512,102.98,2.92,Hindi,16.99,Working Women,03-05-2025
PU-CMP-39960,Email,Working Women,5,YouTube,79330,8759,5130,2940,1164240,45.97,7.61,Bengali,21.21,Tier 2 City Customers,17-12-2024
PU-CMP-39961,Social Media,Premium Shoppers,29,YouTube,15480,1200,570,404,237956,667.86,-0.12,Bengali,14.04,Youth,20-01-2025
PU-CMP-39962,SEO,College Students,30,Email,41038,1747,804,256,201216,347.65,1.26,Bengali,6.84,Premium Shoppers,20-02-2025
PU-CMP-39963,Email,Tier 2 City Customers,24,"Instagram, WhatsApp",53902,3996,983,494,249470,485.29,0.04,Bengali,10.15,Youth,06-11-2024
PU-CMP-39964,Paid Ads,College Students,17,"Google, Email, YouTube",63597,3463,711,514,318680,552.32,0.12,English,7.37,College Students,27-04-2025
PU-CMP-39965,Influencer,Premium Shoppers,26,"WhatsApp, Facebook",25330,916,265,126,84672,1288.17,-0.48,Tamil,5.16,Tier 2 City Customers,01-03-2025
PU-CMP-39966,Social Media,Youth,25,"Google, YouTube, Facebook",98050,3885,1215,740,392940,255.87,1.08,English,5.96,Youth,08-11-2024
PU-CMP-39967,Social Media,Premium Shoppers,9,"YouTube, Google, Facebook",72622,1454,765,265,191860,326.16,1.22,Hindi,3.42,Premium Shoppers,09-04-2025
PU-CMP-39968,Influencer,Premium Shoppers,30,"WhatsApp, Email",18247,1746,941,429,102960,442.52,-0.46,Bengali,17.08,Working Women,17-11-2024
PU-CMP-39969,Email,Working Women,25,"Facebook, Google, YouTube",13955,496,129,67,52528,906.37,-0.14,English,4.96,Tier 2 City Customers,17-09-2024
PU-CMP-39970,Email,Working Women,8,YouTube,95083,5768,2756,1900,953800,147.79,2.4,Tamil,10.96,Youth,18-02-2025
PU-CMP-39971,Influencer,Tier 2 City Customers,10,Instagram,80366,10033,2592,1427,480899,207.89,0.62,Tamil,17.49,Working Women,20-03-2025
PU-CMP-39972,Email,Youth,25,"Google, Email, YouTube",64637,4611,2694,1621,424702,87.95,1.98,Hindi,13.81,Tier 2 City Customers,02-03-2025
PU-CMP-39973,Paid Ads,Tier 2 City Customers,7,"WhatsApp, YouTube",25944,814,370,199,56516,919.97,-0.69,Hindi,5.33,Tier 2 City Customers,08-02-2025
PU-CMP-39974,Paid Ads,Working Women,28,"WhatsApp, Instagram",59153,5009,2771,2140,1119220,75.58,5.92,Tamil,16.77,Working Women,26-08-2024
PU-CMP-39975,SEO,Tier 2 City Customers,17,Email,58357,6227,3563,1503,342684,138.41,0.65,Bengali,19.35,Youth,20-10-2024
PU-CMP-39976,Influencer,Youth,18,WhatsApp,54693,5200,2715,1794,644046,42.98,7.35,Bengali,17.75,Tier 2 City Customers,10-05-2025
PU-CMP-39977,Influencer,Youth,25,"Facebook, WhatsApp, Google",80268,7721,4254,2135,967155,53.82,7.42,English,17.58,College Students,02-10-2024
PU-CMP-39978,Email,Premium Shoppers,11,"YouTube, Google, Facebook",45124,4446,913,335,215740,297.39,1.17,Bengali,12.62,Tier 2 City Customers,04-01-2025
PU-CMP-39979,Social Media,Working Women,7,"YouTube, Instagram",44660,3253,1848,1182,703290,110.34,4.39,Hindi,14.07,Tier 2 City Customers,05-07-2024
PU-CMP-39980,Social Media,Tier 2 City Customers,7,"Google, WhatsApp",79115,10119,2848,1857,989781,100.84,4.29,Bengali,18.74,Youth,07-06-2025
PU-CMP-39981,Influencer,College Students,28,Facebook,58382,4945,1145,473,300828,571.75,0.11,Hindi,11.24,Tier 2 City Customers,25-08-2024
PU-CMP-39982,Email,Working Women,29,YouTube,25717,2323,850,493,195721,380.6,0.04,Bengali,14.26,Youth,21-01-2025
PU-CMP-39983,Paid Ads,Tier 2 City Customers,9,"Facebook, Instagram",36094,3395,803,315,103320,843.02,-0.61,Hindi,12.5,Youth,11-10-2024
PU-CMP-39984,SEO,Youth,26,"Instagram, Facebook, WhatsApp",28453,1351,807,328,187288,526.39,0.08,Tamil,8.74,Tier 2 City Customers,20-02-2025
PU-CMP-39985,Paid Ads,Youth,10,"Instagram, WhatsApp, YouTube",94809,9297,2970,1192,903536,176.18,3.3,Bengali,14.2,Youth,04-03-2025
PU-CMP-39986,SEO,Premium Shoppers,22,YouTube,68825,3785,1442,831,599982,67.04,9.77,Tamil,8.8,Premium Shoppers,26-12-2024
PU-CMP-39987,Social Media,Working Women,23,"Facebook, Google, WhatsApp",54585,5229,1705,575,377200,337.19,0.95,English,13.76,Youth,01-08-2024
PU-CMP-39988,Paid Ads,Working Women,23,"Google, Facebook",77306,4569,2229,1451,642793,101.24,3.38,English,10.67,Tier 2 City Customers,14-12-2024
PU-CMP-39989,Paid Ads,Tier 2 City Customers,29,Facebook,79112,1864,641,205,143910,907.75,-0.23,Bengali,3.43,Youth,22-07-2024
PU-CMP-39990,Email,Tier 2 City Customers,10,"Email, Instagram, Facebook",95517,2876,766,276,203136,783.39,-0.06,English,4.1,Tier 2 City Customers,18-07-2024
PU-CMP-39991,Influencer,Tier 2 City Customers,11,YouTube,82418,4480,1535,686,377986,158.24,2.48,Bengali,8.13,Youth,13-07-2024
PU-CMP-39992,Email,Working Women,21,"Instagram, Email",29110,967,334,203,98861,481.32,0.01,Hindi,5.17,Youth,02-04-2025
PU-CMP-39993,Social Media,Youth,9,Email,10515,703,400,203,51562,449.57,-0.44,Tamil,12.42,Youth,22-12-2024
PU-CMP-39994,Paid Ads,Premium Shoppers,30,YouTube,99878,8093,4292,2512,947024,66.55,4.67,Bengali,14.92,College Students,26-12-2024
PU-CMP-39995,SEO,Premium Shoppers,30,"Instagram, Facebook",26783,3781,2258,1330,696920,66.31,6.9,Tamil,27.51,Working Women,20-02-2025
PU-CMP-39996,Email,Premium Shoppers,8,"YouTube, Email",75996,10295,5482,2619,976887,78.82,3.73,English,24.21,Youth,26-12-2024
PU-CMP-39997,Paid Ads,Tier 2 City Customers,7,"YouTube, Facebook, WhatsApp",16584,1955,757,589,141949,420.21,-0.43,Bengali,19.9,College Students,03-03-2025
PU-CMP-39998,Paid Ads,College Students,6,"Google, Facebook",59676,4190,923,555,233655,228.58,0.84,Hindi,9.5,Tier 2 City Customers,05-02-2025
PU-CMP-39999,Social Media,College Students,21,"WhatsApp, YouTube",33006,4225,2014,954,352026,92.2,3,Tamil,21.79,Youth,21-12-2024
PU-CMP-40000,Email,Premium Shoppers,21,Instagram,67251,9994,4455,3097,2071893,46.89,13.27,Bengali,26.09,Premium Shoppers,10-03-2025
PU-CMP-40001,Paid Ads,Youth,17,YouTube,96333,11539,3999,1258,320790,107.96,1.36,Tamil,17.44,Youth,13-10-2024
PU-CMP-40002,Influencer,Working Women,18,"WhatsApp, YouTube",17888,607,237,159,37842,697.56,-0.66,Hindi,5.61,College Students,23-05-2025
PU-CMP-40003,Paid Ads,Premium Shoppers,13,Email,38671,4483,1945,1194,290142,222.63,0.09,English,19.71,Youth,23-09-2024
PU-CMP-40004,Social Media,Working Women,13,"WhatsApp, Google",35608,2972,848,516,233748,303.1,0.49,Bengali,12.18,College Students,24-09-2024
PU-CMP-40005,Email,College Students,18,"Facebook, Instagram, Email",97905,4131,1078,829,273570,198.94,0.66,Tamil,6.17,Premium Shoppers,25-02-2025
PU-CMP-40006,SEO,Premium Shoppers,16,"Email, WhatsApp",90148,6548,2522,1311,361836,108.34,1.55,Tamil,11.52,Youth,10-07-2024
PU-CMP-40007,Influencer,Premium Shoppers,9,"Facebook, WhatsApp",60317,7662,1737,911,204975,131.63,0.71,Hindi,17.09,Tier 2 City Customers,17-05-2025
PU-CMP-40008,Influencer,Youth,17,WhatsApp,72503,4818,1420,472,168032,188.36,0.89,Hindi,9.25,Premium Shoppers,01-02-2025
PU-CMP-40009,Social Media,Youth,17,"Instagram, Email",47329,6111,2509,1815,597135,30.26,9.87,Hindi,22.05,Youth,18-03-2025
PU-CMP-40010,Influencer,College Students,18,"WhatsApp, Facebook",90322,10983,4700,2001,1112556,129.81,3.28,Hindi,19.58,Tier 2 City Customers,05-02-2025
PU-CMP-40011,Social Media,Working Women,29,"YouTube, Email",91265,3260,1548,931,379848,118.73,2.44,Bengali,6.29,College Students,29-07-2024
PU-CMP-40012,Social Media,Working Women,7,Google,71592,9700,2138,1040,418080,244.77,0.64,Tamil,17.99,Premium Shoppers,12-11-2024
PU-CMP-40013,SEO,Tier 2 City Customers,15,"Instagram, YouTube",36941,920,222,106,48230,689.55,-0.34,Hindi,3.38,Premium Shoppers,28-12-2024
PU-CMP-40014,Social Media,College Students,15,"Facebook, Instagram",99073,8334,4421,3021,1024119,83.3,3.07,Hindi,15.92,College Students,21-09-2024
PU-CMP-40015,Influencer,Working Women,7,"Email, WhatsApp",58654,1273,501,289,141610,531.89,-0.08,Bengali,3.52,College Students,23-12-2024
PU-CMP-40016,Paid Ads,College Students,19,"Google, YouTube",82830,10752,4996,1854,721206,36.12,9.77,Hindi,21.25,Tier 2 City Customers,12-12-2024
PU-CMP-40017,SEO,Tier 2 City Customers,12,"Facebook, YouTube",65181,5866,2000,781,523270,198.86,2.37,Bengali,13.27,Premium Shoppers,28-11-2024
PU-CMP-40018,SEO,Working Women,15,Email,29798,1438,464,256,192000,1129.91,-0.34,English,7.24,Premium Shoppers,19-03-2025
PU-CMP-40019,Email,Premium Shoppers,15,YouTube,94483,3983,1953,1335,696870,222.44,1.35,Bengali,7.7,Tier 2 City Customers,17-12-2024
PU-CMP-40020,Email,College Students,7,"Email, YouTube, WhatsApp",49231,2193,941,591,341007,425.89,0.35,Hindi,7.57,Youth,24-02-2025
PU-CMP-40021,Social Media,Working Women,15,"Google, Instagram, Facebook",80427,11022,6196,3179,731170,25.77,7.93,Hindi,25.36,Tier 2 City Customers,20-04-2025
PU-CMP-40022,Paid Ads,Youth,23,Instagram,30319,2961,1763,1233,706509,241.62,1.37,Tamil,19.65,Premium Shoppers,01-09-2024
PU-CMP-40023,Email,College Students,13,Google,23086,1246,373,222,65268,357.58,-0.18,English,7.97,College Students,24-11-2024
PU-CMP-40024,Paid Ads,College Students,17,Facebook,21300,1306,344,151,36693,1437.76,-0.83,Hindi,8.46,Premium Shoppers,21-02-2025
PU-CMP-40025,SEO,Premium Shoppers,29,"Email, Facebook, WhatsApp",98121,7565,3352,1107,509220,183.59,1.51,Hindi,12.25,Premium Shoppers,17-07-2024
PU-CMP-40026,Paid Ads,Premium Shoppers,24,YouTube,77720,8052,1639,1011,216354,290.84,-0.26,Bengali,13.77,Youth,24-12-2024
PU-CMP-40027,Influencer,Tier 2 City Customers,26,"Facebook, WhatsApp, YouTube",19277,2503,567,273,203385,343.39,1.17,English,17.34,College Students,16-05-2025
PU-CMP-40028,Influencer,Premium Shoppers,16,"Instagram, Email, Google",90877,6784,4034,3101,1584611,91.83,4.56,Tamil,15.32,Premium Shoppers,13-05-2025
PU-CMP-40029,Paid Ads,College Students,12,"Email, Google",68731,3949,1354,817,647064,205.44,2.86,Tamil,8.9,Premium Shoppers,04-11-2024
PU-CMP-40030,Email,Premium Shoppers,23,"WhatsApp, Email, YouTube",60926,6478,1942,1066,487162,274.64,0.66,English,15.57,Youth,02-10-2024
PU-CMP-40031,Email,Tier 2 City Customers,30,YouTube,23134,2389,587,190,128630,1322.98,-0.49,Bengali,13.69,College Students,20-09-2024
PU-CMP-40032,SEO,Premium Shoppers,25,"YouTube, WhatsApp",99746,3174,1476,861,278964,239.22,0.35,Tamil,5.53,Premium Shoppers,12-03-2025
PU-CMP-40033,Social Media,Working Women,29,"YouTube, Email, Google",26689,873,445,242,93654,366.94,0.05,Tamil,5.85,Premium Shoppers,29-03-2025
PU-CMP-40034,Influencer,College Students,22,"WhatsApp, YouTube, Email",46648,6425,3333,1981,931070,73.14,5.43,Hindi,25.17,College Students,23-05-2025
PU-CMP-40035,Paid Ads,College Students,18,"Email, WhatsApp, YouTube",76957,10389,2540,1943,1344556,76.63,8.03,Hindi,19.33,Youth,18-05-2025
PU-CMP-40036,Social Media,Working Women,13,Instagram,26134,2187,835,580,331760,372.18,0.54,Hindi,13.78,Working Women,05-02-2025
PU-CMP-40037,Social Media,Premium Shoppers,30,Google,90217,9056,5214,1933,1053485,117.51,3.64,Bengali,17.96,College Students,01-07-2024
PU-CMP-40038,Influencer,Tier 2 City Customers,6,Instagram,15009,1201,326,147,75264,1657.83,-0.69,Tamil,11.15,Youth,08-11-2024
PU-CMP-40039,SEO,Tier 2 City Customers,27,"Email, Instagram, Google",81467,9780,3254,2323,622564,80.49,2.33,Hindi,18.85,College Students,06-12-2024
PU-CMP-40040,Social Media,Tier 2 City Customers,13,Instagram,60592,7843,2556,1010,786790,193.73,3.02,English,18.83,Youth,02-09-2024
PU-CMP-40041,Social Media,Working Women,20,"Facebook, WhatsApp",20076,2012,746,250,83500,858.26,-0.61,Bengali,14.98,Youth,30-11-2024
PU-CMP-40042,SEO,Working Women,6,Email,68910,4487,1655,1197,414162,184.39,0.88,Tamil,10.65,Working Women,04-03-2025
PU-CMP-40043,SEO,College Students,9,WhatsApp,53957,6760,2199,877,258715,220.72,0.34,Tamil,18.23,College Students,09-04-2025
PU-CMP-40044,Social Media,Premium Shoppers,19,"Email, YouTube, WhatsApp",37196,3147,1493,508,392684,144.44,4.35,English,13.84,Youth,29-08-2024
PU-CMP-40045,Influencer,Working Women,24,"YouTube, Google, Facebook",51693,7298,1779,1228,970120,73.71,9.72,English,19.94,College Students,01-06-2025
PU-CMP-40046,Social Media,Premium Shoppers,13,"Email, Facebook",58962,5219,3019,1765,1364345,117.54,5.58,Hindi,16.97,Tier 2 City Customers,30-11-2024
PU-CMP-40047,Paid Ads,Working Women,14,"WhatsApp, Email, Instagram",72105,7923,3417,2220,1684980,119.54,5.35,English,18.81,Tier 2 City Customers,28-05-2025
PU-CMP-40048,Email,Premium Shoppers,27,"WhatsApp, Instagram",80762,7078,2858,1722,974652,75.76,6.47,Hindi,14.44,Youth,13-01-2025
PU-CMP-40049,Influencer,Working Women,14,WhatsApp,95578,3560,1016,744,393576,245.21,1.16,Hindi,5.57,Premium Shoppers,02-05-2025
PU-CMP-40050,Social Media,Premium Shoppers,10,WhatsApp,96886,5815,1345,986,482154,170.21,1.87,English,8.41,Working Women,21-08-2024
PU-CMP-40051,Email,Tier 2 City Customers,20,"Facebook, Instagram, YouTube",21417,877,482,209,127908,1232.85,-0.5,English,7.32,College Students,13-12-2024
PU-CMP-40052,Social Media,College Students,12,"Facebook, WhatsApp, Google",89976,11570,3336,1227,434358,75.5,3.69,English,17.93,Youth,09-10-2024
PU-CMP-40053,SEO,Working Women,27,"Facebook, WhatsApp",92435,7940,3586,2448,1385568,62.98,7.99,Bengali,15.12,Working Women,12-05-2025
PU-CMP-40054,Social Media,Working Women,7,Email,98881,13683,3209,1627,1210488,75,8.92,Hindi,18.73,Youth,20-07-2024
PU-CMP-40055,Social Media,College Students,20,Google,35072,4371,1862,1322,616052,155.72,1.99,Bengali,21.54,Youth,08-04-2025
PU-CMP-40056,Email,College Students,8,"WhatsApp, YouTube",89959,10473,2841,1868,1343092,86.67,7.3,Bengali,16.88,Premium Shoppers,14-02-2025
PU-CMP-40057,SEO,Premium Shoppers,9,Google,94265,10537,6137,4239,1169964,34.77,6.94,Hindi,22.19,Tier 2 City Customers,26-02-2025
PU-CMP-40058,Influencer,Working Women,24,"Facebook, Google, YouTube",85990,8962,2209,943,743084,233.3,2.38,Bengali,14.09,Tier 2 City Customers,30-03-2025
PU-CMP-40059,SEO,Youth,24,"WhatsApp, Facebook",17159,417,124,78,34476,2581.28,-0.83,Hindi,3.61,College Students,10-08-2024
PU-CMP-40060,Email,Premium Shoppers,6,"Email, Facebook",51492,7465,3394,1606,1122594,77.61,8.01,Bengali,24.21,College Students,14-11-2024
PU-CMP-40061,Paid Ads,Premium Shoppers,15,YouTube,95790,2301,519,414,223146,559.24,-0.04,Hindi,3.38,Premium Shoppers,15-01-2025
PU-CMP-40062,Email,Premium Shoppers,20,Google,96589,10916,5982,3615,1138725,82.36,2.82,Bengali,21.24,Working Women,24-05-2025
PU-CMP-40063,Influencer,Working Women,27,Google,77799,2157,544,327,197508,165.28,2.65,English,3.89,Premium Shoppers,28-01-2025
PU-CMP-40064,Social Media,Premium Shoppers,11,Email,41514,3141,755,585,370305,159.81,2.96,Tamil,10.79,Premium Shoppers,13-07-2024
PU-CMP-40065,Email,Premium Shoppers,27,"Instagram, YouTube",90610,12979,6911,3516,1026672,84.27,2.46,Bengali,25.83,Premium Shoppers,18-09-2024
PU-CMP-40066,Email,Tier 2 City Customers,7,"YouTube, Email, WhatsApp",96677,2747,1258,685,331540,190.08,1.55,Bengali,4.85,Premium Shoppers,17-02-2025
PU-CMP-40067,Email,Tier 2 City Customers,28,WhatsApp,89458,3385,1180,771,259056,316.98,0.06,Bengali,5.96,Youth,25-12-2024
PU-CMP-40068,Social Media,Working Women,17,"Google, Facebook, Instagram",28104,1375,731,289,90168,947.24,-0.67,Tamil,8.52,Youth,29-12-2024
PU-CMP-40069,Social Media,Premium Shoppers,21,"WhatsApp, Instagram, Email",62322,3748,897,588,361620,217.94,1.82,Hindi,8.4,Premium Shoppers,01-06-2025
PU-CMP-40070,Social Media,Youth,9,"Google, YouTube, WhatsApp",21229,2911,1243,763,216692,185.7,0.53,Tamil,23.16,Premium Shoppers,10-03-2025
PU-CMP-40071,SEO,Tier 2 City Customers,28,"Facebook, YouTube, WhatsApp",52644,7244,4282,3424,1766784,30.48,15.93,Hindi,28.4,Youth,08-10-2024
PU-CMP-40072,Social Media,College Students,25,"Google, Instagram, YouTube",60258,6625,2263,690,168360,340.87,-0.28,Tamil,15.89,Tier 2 City Customers,06-03-2025
PU-CMP-40073,Influencer,College Students,23,"Google, Facebook, YouTube",30811,2183,572,240,163440,461.1,0.48,English,9.72,Youth,18-04-2025
PU-CMP-40074,Social Media,Premium Shoppers,25,Instagram,78370,5304,2243,855,526680,170.43,2.61,Bengali,10.72,College Students,14-11-2024
PU-CMP-40075,Paid Ads,Premium Shoppers,18,"YouTube, Google",42995,4014,1921,1152,861696,59.89,11.49,Hindi,16.48,College Students,28-01-2025
PU-CMP-40076,Email,Working Women,26,YouTube,91352,5511,2146,995,333325,289.92,0.16,English,9.47,College Students,19-10-2024
PU-CMP-40077,Social Media,Working Women,16,Facebook,23286,1454,503,279,142011,344.61,0.48,English,9.6,Premium Shoppers,04-07-2024
PU-CMP-40078,Social Media,Premium Shoppers,21,"WhatsApp, Instagram, YouTube",47017,5182,3039,2023,1197616,102.5,4.78,Tamil,21.79,College Students,28-08-2024
PU-CMP-40079,Influencer,Tier 2 City Customers,23,"Facebook, WhatsApp, Email",87567,3499,1290,858,211926,142.74,0.73,English,6.45,Premium Shoppers,25-02-2025
PU-CMP-40080,Influencer,Youth,25,"YouTube, Instagram, WhatsApp",64146,2324,1241,407,101750,604.23,-0.59,English,6.19,Working Women,31-07-2024
PU-CMP-40081,Influencer,Tier 2 City Customers,11,"Facebook, WhatsApp",50348,7154,3711,1653,679383,85.63,3.8,English,24.86,Working Women,31-03-2025
PU-CMP-40082,Influencer,Tier 2 City Customers,8,"YouTube, Email",87637,7167,1508,551,234175,257.89,0.65,English,10.53,Premium Shoppers,31-03-2025
PU-CMP-40083,Email,Working Women,24,"YouTube, Google, Email",70072,10245,2720,820,425580,223.55,1.32,Tamil,19.67,Youth,01-07-2024
PU-CMP-40084,Email,Youth,8,"Google, Facebook, WhatsApp",94968,5961,3388,1871,914919,145.88,2.35,Bengali,11.81,Working Women,14-08-2024
PU-CMP-40085,Paid Ads,Youth,20,"Email, Facebook",84745,10698,6398,5092,3533848,45.18,14.36,Hindi,26.18,Youth,13-10-2024
PU-CMP-40086,Influencer,Tier 2 City Customers,22,Instagram,22779,3321,838,305,222955,176.25,3.15,English,19.6,Premium Shoppers,06-04-2025
PU-CMP-40087,SEO,Tier 2 City Customers,16,"YouTube, Google",58218,1431,701,231,76230,407.38,-0.19,English,4.06,Premium Shoppers,01-10-2024
PU-CMP-40088,Influencer,Working Women,25,"Google, WhatsApp",13537,1245,712,511,139503,142.68,0.91,English,18.23,Youth,23-03-2025
PU-CMP-40089,SEO,Tier 2 City Customers,20,"Facebook, Google, Email",39330,1621,676,449,349771,665.88,0.17,Bengali,6.98,Working Women,21-04-2025
PU-CMP-40090,Social Media,Premium Shoppers,7,"Email, YouTube, Google",55579,5777,1178,862,249118,92.73,2.12,Hindi,14.06,Youth,20-04-2025
PU-CMP-40091,SEO,Premium Shoppers,10,"Instagram, Email, Facebook",77619,10800,3713,2056,882024,90.22,3.76,Bengali,21.35,College Students,24-12-2024
PU-CMP-40092,SEO,Youth,19,"Instagram, YouTube, Google",93295,13933,5251,3852,1841256,67.12,6.12,Tamil,24.69,Tier 2 City Customers,26-03-2025
PU-CMP-40093,Social Media,Working Women,5,"Google, YouTube",99749,11630,4989,3120,1878240,34.66,16.37,English,19.79,College Students,18-12-2024
PU-CMP-40094,Paid Ads,Premium Shoppers,25,"Email, Facebook",20231,2415,1295,601,255425,320.19,0.33,English,21.31,Youth,01-02-2025
PU-CMP-40095,Social Media,Tier 2 City Customers,29,"Instagram, WhatsApp, Google",28196,3217,809,453,217893,640.11,-0.25,Hindi,15.89,Premium Shoppers,12-12-2024
PU-CMP-40096,Influencer,Working Women,23,"Facebook, WhatsApp",16375,384,139,83,18509,2947.37,-0.92,Tamil,3.7,Premium Shoppers,05-07-2024
PU-CMP-40097,Influencer,Working Women,8,"Instagram, WhatsApp",65163,8200,3461,2582,790092,83.08,2.68,Hindi,21.86,Tier 2 City Customers,08-01-2025
PU-CMP-40098,Email,Working Women,18,"YouTube, WhatsApp, Instagram",51172,5898,1649,1005,485415,193.72,1.49,Hindi,16.71,College Students,05-08-2024
PU-CMP-40099,Social Media,College Students,30,"WhatsApp, Instagram, Facebook",88696,9666,2647,995,297505,199.77,0.5,Hindi,15,Youth,03-07-2024
PU-CMP-40100,Paid Ads,Youth,21,"Facebook, WhatsApp",90175,12751,2744,1868,543588,66.91,3.35,Bengali,19.25,Premium Shoppers,01-03-2025
PU-CMP-40101,Paid Ads,Youth,24,"Email, WhatsApp",28335,3339,820,284,215840,624.51,0.22,English,15.68,College Students,20-10-2024
PU-CMP-40102,Email,Premium Shoppers,25,"Google, Email",25457,2535,949,663,213486,424.01,-0.24,English,16.29,Tier 2 City Customers,11-05-2025
PU-CMP-40103,SEO,Youth,14,"Facebook, YouTube",81667,1642,611,368,189888,284.11,0.82,Bengali,3.21,College Students,29-10-2024
PU-CMP-40104,Social Media,College Students,24,"YouTube, Instagram",50577,3298,1018,705,278475,274.86,0.44,English,9.93,Tier 2 City Customers,07-08-2024
PU-CMP-40105,Social Media,Tier 2 City Customers,22,"WhatsApp, Instagram",56172,8020,2771,1655,647105,158.56,1.47,Hindi,22.16,Working Women,20-03-2025
PU-CMP-40106,Email,Working Women,19,"Email, Facebook, YouTube",90790,8179,3422,1562,848166,101.74,4.34,Hindi,14.5,Tier 2 City Customers,04-06-2025
